SITE_ID,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,EQP_ID,LOT_ID,PROD_MTRL_ID,SUB_PROD_MTRL_ID,MTRL_FACE_CD,INSP_REPT_CNT,STRIP_NO,X_VAL,Y_VAL,GRD_ID,DFCT_ID,DFCT_X_VAL,DFCT_Y_VAL,INSP_DT,IMG_FILE_NM,REVIEW_IMG_FILE_NM,INSP_FILE_NM,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56390,193268,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56714,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56798,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57044,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57122,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56231,193427,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56309,193427,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56555,193427,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56633,193427,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56879,193430,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57203,193433,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56147,194239,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56390,194245,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56471,194239,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56717,194242,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56798,194239,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57041,194242,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57284,195052,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57044,195541,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57119,195535,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57275,195697,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57122,196189,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57206,196351,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57284,197976,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57122,200153,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56636,202591,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57284,202591,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56390,204058,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56714,204055,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57044,204055,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,56960,204217,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59488,192707,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57638,192782,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57638,193007,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57353,193013,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59488,193037,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57353,193265,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59488,193367,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59488,193696,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59488,194026,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59485,194095,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57353,194245,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57356,194314,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57353,194566,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,59485,194689,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57650,195652,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,68697,195829,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57647,195835,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,57356,195940,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,77906,204136,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,77750,204262,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,101000,217392,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,100778,217170,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,100679,217068,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,100628,217020,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,98022,193766,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,98016,191763,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,96775,190629,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,86932,179386,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030101,TOP,1,03,01,01,V,False,86998,179320,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119532,209682,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121515,209067,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121188,208083,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122180,208083,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122510,208083,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121850,207918,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,117568,207147,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122243,207111,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122354,207108,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119538,207090,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,117328,206985,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,117406,206985,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121098,206934,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121179,206925,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122180,206925,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122762,206925,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122840,206925,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,123415,208089,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119871,204619,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119871,204289,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119871,203959,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119017,190083,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,123016,190083,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119209,189906,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,119104,189903,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,120783,189723,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122933,189543,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,122738,189361,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,121859,189256,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,146002,202945,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,143012,204250,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,156195,203752,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,142215,206187,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030201,TOP,1,03,02,01,V,False,141801,208763,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,190998,213961,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,190578,213538,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
SVM,NP24-09-001,R00005D002,P71801,AP-OL-13-01,D24500335,ET24400703,ET24400703030301,TOP,1,03,03,01,V,False,190425,213388,20240717113526,,,Y:\NP24-09-001\AP-OL-13\R00005D002\D24500335\ET24400703\ET24400703.csv,ATTR_1,ATTR_2
