SITE_ID,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,EQP_ID,LOT_ID,PROD_MTRL_ID,SUB_PROD_MTRL_ID,MTRL_FACE_CD,INSP_REPT_CNT,STRIP_NO,X_VAL,Y_VAL,POS_X_VAL,POS_Y_VAL,POS_Z_VAL,DCITEM_ID,RSLT_VAL,INSP_DT,IMG_FILE_NM,INSP_FILE_NM,ATTR_1,ATTR_2,ATTR_N
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-1.300,,Continui,0.006174825,20240612130500,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,1.300,,Continui,0.006174825,20240612130501,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-6.500,,Continui,0.009982794,20240612130501,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-3.900,,Continui,0.006174825,20240612130501,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-6.500,,Continui,0.006174825,20240612130502,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-3.900,,Continui,0.009982794,20240612130502,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,4.010,-9.005,,Continui,0.009982794,20240612130503,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,3.900,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,11.000,-0.500,,Continui,21.25464,20240612130503,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,6.510,-9.010,,Continui,22.16474,20240612130504,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-11.000,-0.500,,Continui,23.01392,20240612130504,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-6.490,-9.010,,Continui,23.93164,20240612130504,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-3.990,-9.005,,Continui,0.006174825,20240612130505,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-3.900,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,8.451,-10.085,,Continui,0.10899,20240612130505,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,8.678,9.876,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,4.000,9.000,,Continui,0.009982794,20240612130506,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,3.900,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,11.000,0.500,,Continui,18.54717,20240612130506,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,6.500,9.000,,Continui,19.41158,20240612130506,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-11.000,0.500,,Continui,20.08182,20240612130507,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-6.500,9.000,,Continui,20.96143,20240612130507,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-4.000,9.000,,Continui,0.006174825,20240612130508,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-3.900,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,3.900,,Continui,0.009982794,20240612130508,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,6.500,,Continui,0.006174825,20240612130509,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,4.500,,Continui,0.006172474,20240612130509,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,4.500,,Continui,0.006172474,20240612130509,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,3.500,,Continui,0.006172474,20240612130510,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,3.500,,Continui,0.006174825,20240612130510,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,3.900,,Continui,0.006172474,20240612130511,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,6.000,,Continui,0.009982794,20240612130511,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,7.000,,Continui,0.006172474,20240612130511,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,6.000,,Continui,0.006172474,20240612130512,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,7.000,,Continui,0.006172474,20240612130512,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,6.500,,Continui,0.009978994,20240612130513,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-1.300,,Continui,0.009982794,20240612130513,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,1.300,,Continui,0.009982794,20240612130514,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-1.300,,Continui,0.006174825,20240612130514,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,1.300,,Continui,0.009982794,20240612130514,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-6.500,,Continui,0.009982794,20240612130515,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-3.900,,Continui,0.009982794,20240612130515,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-6.500,,Continui,0.006174825,20240612130516,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-3.900,,Continui,0.006174825,20240612130516,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,4.010,-9.005,,Continui,0.009982794,20240612130516,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,3.900,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,11.000,-0.500,,Continui,20.15033,20240612130517,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,6.510,-9.010,,Continui,21.02616,20240612130517,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-11.000,-0.500,,Continui,21.13659,20240612130518,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-6.490,-9.010,,Continui,22.03147,20240612130518,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-3.990,-9.005,,Continui,0.006174825,20240612130518,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-3.900,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,8.451,-10.085,,Continui,0.09375811,20240612130519,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,8.678,9.876,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,4.000,9.000,,Continui,0.006174825,20240612130519,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,3.900,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,11.000,0.500,,Continui,16.09103,20240612130520,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,6.500,9.000,,Continui,16.8374,20240612130520,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-11.000,0.500,,Continui,18.21207,20240612130521,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-6.500,9.000,,Continui,19.0384,20240612130521,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-4.000,9.000,,Continui,0.006172474,20240612130521,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-3.900,9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,3.900,,Continui,0.006174825,20240612130522,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,6.500,,Continui,0.006174825,20240612130522,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,4.500,,Continui,0.006174825,20240612130523,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,4.500,,Continui,0.006174825,20240612130523,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,3.500,,Continui,0.006174825,20240612130523,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,3.500,,Continui,0.006172474,20240612130524,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,3.900,,Continui,0.006174825,20240612130524,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,6.000,,Continui,0.006174825,20240612130525,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.500,7.000,,Continui,0.006174825,20240612130525,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,6.000,,Continui,0.006174825,20240612130526,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-8.500,7.000,,Continui,0.006174825,20240612130526,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,6.500,,Continui,0.006174825,20240612130526,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-1.300,,Continui,0.006174825,20240612130527,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,1.300,,Continui,0.006174825,20240612130527,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-1.300,,Continui,0.006174825,20240612130528,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,1.300,,Continui,0.006172474,20240612130528,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,1.300,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-6.500,,Continui,0.006174825,20240612130528,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,9.000,-3.900,,Continui,0.006174825,20240612130529,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-6.500,,Continui,0.006172474,20240612130529,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-6.500,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-9.000,-3.900,,Continui,0.006174825,20240612130530,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-9.000,-3.900,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,4.010,-9.005,,Continui,0.006174825,20240612130530,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,3.900,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,11.000,-0.500,,Continui,16.97829,20240612130530,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,6.510,-9.010,,Continui,17.72846,20240612130531,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-11.000,-0.500,,Continui,19.46109,20240612130531,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
SVM,PROD_DEF_ID,PROC_DEF_ID,PROC_SGMT_ID,AP-BE-01-01,,ET24401051,,Top,1,05,01,01,-6.490,-9.010,,Continui,20.29884,20240612130532,,D:\Absolics\Backup\20240613\(LotName)_(Barcode)_Gen2 #2-2 4wire_S00012_(FAIL)_AP-BE-01-01_240612130801_A.csv,-1.300,-9.000,
